date,open,close,high,low,change,volume,market_cap
2017-06-24,2738.52,2608.72,2757.94,2583.19,-4.74,982750016,42807952581
2017-06-23,2707.34,2744.91,2765.17,2706.37,1.39,961318976,45037797053
2017-06-22,2691.03,2705.41,2723.74,2642.36,0.53,1097939968,44384244937
2017-06-21,2709.43,2689.10,2772.01,2660.40,-0.75,1626579968,44111929173
2017-06-20,2591.26,2721.79,2763.45,2589.82,5.04,1854189952,44643512689
2017-06-19,2549.03,2589.60,2662.85,2549.03,1.59,1446840064,42470734800
2017-06-18,2655.35,2548.29,2662.10,2516.33,-4.03,1178659968,41788418974
2017-06-17,2514.01,2655.88,2685.19,2484.96,5.64,1534509952,43548031452
2017-06-16,2469.57,2518.56,2539.92,2385.15,1.98,1195190016,41291821423
2017-06-15,2499.58,2464.58,2534.71,2212.96,-1.4,2026259968,40402259202
2017-06-14,2716.88,2506.37,2786.83,2412.94,-7.75,1696560000,41082567339
2017-06-13,2680.91,2717.02,2789.04,2650.38,1.35,1781200000,44530631894
2017-06-12,2953.22,2659.63,2997.26,2518.56,-9.94,2569530112,43585351533
2017-06-11,2942.41,2958.11,2996.60,2840.53,0.53,1752400000,48471330146
2017-06-10,2828.14,2947.71,2950.99,2746.55,4.23,2018889984,48295501718
2017-06-09,2807.44,2823.81,2901.71,2795.62,0.58,1348950016,46260465854
2017-06-08,2720.49,2805.62,2815.30,2670.95,3.13,1281170048,45957247989
2017-06-07,2869.38,2732.16,2869.38,2700.56,-4.78,1517709952,44748237218
2017-06-06,2690.84,2863.20,2999.91,2690.84,6.41,2089609984,46888622160
2017-06-05,2512.40,2686.81,2686.81,2510.22,6.94,1369309952,43994968834
2017-06-04,2547.79,2511.81,2585.89,2452.54,-1.41,1355120000,41124262595
2017-06-03,2493.72,2515.35,2581.91,2423.57,0.87,1514950016,41177190057
2017-06-02,2404.03,2488.55,2488.55,2373.32,3.52,1317030016,40732491835
2017-06-01,2288.33,2407.88,2448.39,2288.33,5.22,1653180032,39407633763
2017-05-31,2187.19,2286.41,2311.08,2145.57,4.54,1544829952,37414813240
2017-05-30,2255.36,2175.47,2301.96,2124.57,-3.54,1443970048,35594903085
2017-05-29,2159.43,2255.61,2307.05,2107.17,4.45,994625024,36901102917
2017-05-28,2054.08,2155.80,2267.34,2054.08,4.95,1147139968,35264171110
2017-05-27,2196.27,2038.87,2260.20,1855.83,-7.17,1700480000,33347170525
2017-05-26,2320.89,2202.42,2573.79,2071.99,-5.1,1763480064,36017660894
2017-05-25,2446.24,2304.98,2763.71,2285.30,-5.77,2406700032,37690456715
2017-05-24,2321.37,2443.64,2523.72,2321.37,5.27,1725379968,39952841999
2017-05-23,2191.56,2320.42,2320.82,2178.50,5.88,1378749952,37933704066
2017-05-22,2043.19,2173.40,2303.90,2017.87,6.37,1942220032,35525744380
2017-05-21,2067.03,2041.20,2119.08,2037.50,-1.25,1147859968,33361091114
2017-05-20,1984.24,2084.73,2084.73,1974.92,5.06,961336000,34068630559
2017-05-19,1897.37,1987.71,2004.52,1890.25,4.76,1157289984,32479082015
2017-05-18,1818.70,1888.65,1904.48,1807.12,3.85,894321024,30856574835
2017-05-17,1726.73,1839.09,1864.05,1661.91,6.51,1064729984,30043626195
2017-05-16,1741.70,1734.45,1785.94,1686.54,-0.42,959044992,28330874003
2017-05-15,1808.44,1738.43,1812.80,1708.54,-3.87,731529024,28392885375
2017-05-14,1800.86,1808.91,1831.42,1776.62,0.45,437196000,29540290794
2017-05-13,1723.12,1804.91,1812.99,1651.08,4.75,579635008,29471223857
2017-05-12,1845.76,1724.24,1856.15,1694.01,-6.58,740984000,28150631936
2017-05-11,1780.37,1848.57,1873.93,1755.35,3.83,799489984,30176934751
2017-05-10,1756.52,1787.13,1788.44,1719.10,1.74,915723008,29170965564
2017-05-09,1723.89,1755.36,1833.49,1716.30,1.83,1167920000,28649119972
2017-05-08,1596.92,1723.35,1723.35,1596.92,7.92,1340320000,28123369330
2017-05-07,1579.47,1596.71,1596.72,1559.76,1.09,1080029952,26053077975
2017-05-06,1556.81,1578.80,1578.80,1542.50,1.41,582529984,25757608890
2017-05-05,1540.87,1555.45,1618.03,1530.31,0.95,946035968,25373374563
2017-05-04,1490.72,1537.67,1608.91,1490.72,3.15,933548992,25080858487
2017-05-03,1453.78,1490.09,1492.77,1447.49,2.5,583795968,24301634925
2017-05-02,1421.03,1452.82,1473.90,1415.69,2.24,477337984,23691443738
2017-05-01,1348.30,1421.60,1434.32,1348.30,5.44,713624000,23179524919
2017-04-30,1321.87,1347.89,1347.91,1314.92,1.97,413115008,21975104909
2017-04-29,1317.84,1321.79,1327.20,1315.21,0.3,422705984,21547126640
2017-04-28,1317.74,1316.48,1331.28,1292.37,-0.1,527488992,21457669552
2017-04-27,1281.88,1317.73,1319.70,1281.30,2.8,449196992,21475836448
2017-04-26,1265.99,1281.08,1294.83,1265.93,1.19,329631008,20876159410
2017-04-25,1250.45,1265.49,1267.58,1249.97,1.2,242556000,20619704237
2017-04-24,1209.63,1250.15,1250.94,1209.63,3.35,235806000,20367443800
2017-04-23,1231.92,1207.21,1232.20,1203.94,-2.01,258951008,19665994145
2017-04-22,1222.71,1231.71,1235.56,1208.47,0.74,249320000,20062753908
2017-04-21,1229.42,1222.05,1235.94,1215.56,-0.6,272167008,19903192286
2017-04-20,1211.08,1229.08,1240.79,1208.41,1.49,315108000,20015137622
2017-04-19,1212.13,1210.29,1215.51,1205.08,-0.15,288060992,19707045565
2017-04-18,1193.77,1211.67,1217.57,1193.77,1.5,270524000,19727334977
2017-04-17,1183.25,1193.91,1194.90,1172.65,0.9,253206000,19436033390
2017-04-16,1172.61,1182.94,1187.22,1172.61,0.88,183231008,19255408766
2017-04-15,1167.30,1172.52,1188.00,1164.96,0.45,203559008,19083656460
2017-04-14,1170.33,1167.54,1190.80,1159.79,-0.24,254827008,19000400018
2017-04-13,1201.02,1169.28,1205.89,1156.44,-2.64,351968992,19026699552
2017-04-12,1204.81,1200.37,1207.14,1196.76,-0.37,288702016,19530680104
2017-04-11,1187.46,1205.01,1208.07,1187.46,1.48,216182000,19604036563
2017-04-10,1187.30,1187.13,1190.34,1179.04,-0.01,215883008,19310642460
2017-04-09,1176.57,1187.87,1197.21,1171.86,0.96,242343008,19320511927
2017-04-08,1172.65,1175.95,1184.98,1162.58,0.28,209312000,19124327856
2017-04-07,1178.94,1176.90,1186.58,1163.39,-0.17,317022016,19137747435
2017-04-06,1125.81,1182.68,1188.37,1125.81,5.05,511222016,19229356147
2017-04-05,1134.14,1124.78,1135.09,1113.63,-0.83,414784000,18285857775
2017-04-04,1145.52,1133.25,1156.44,1120.52,-1.07,436310016,18421262063
2017-04-03,1102.95,1143.81,1151.74,1102.95,3.7,580444032,18591158323
2017-04-02,1080.61,1102.17,1107.59,1075.45,2.0,514187008,17911915755
2017-04-01,1071.71,1080.50,1091.72,1061.09,0.82,289633984,17557597716
2017-03-31,1026.64,1071.79,1074.92,1026.64,4.4,447287008,17414322808
2017-03-30,1042.21,1026.43,1049.29,1020.04,-1.51,352968992,16675587066
2017-03-29,1046.08,1039.97,1055.13,1015.88,-0.58,298457984,16893415156
2017-03-28,1044.58,1047.15,1064.65,1027.73,0.25,326332000,17008241726
2017-03-27,972.05,1045.77,1046.40,971.98,7.58,372535008,16983801541
2017-03-26,974.02,966.72,1007.96,954.19,-0.75,303668000,15698465531
2017-03-25,936.54,972.78,975.76,903.71,3.87,435803008,15794781102
2017-03-24,1038.45,937.52,1040.47,934.36,-9.72,491038016,15220718764
2017-03-23,1050.05,1038.59,1058.01,1028.93,-1.09,248540000,16859314109
2017-03-22,1120.65,1049.14,1120.65,1014.21,-6.38,380840992,17028630158
2017-03-21,1055.36,1120.54,1122.43,1055.36,6.18,337391008,18185299687
2017-03-20,1037.24,1054.23,1063.03,1036.68,1.64,286529984,17107266418
2017-03-19,976.73,1036.74,1069.91,976.73,6.14,406648000,16821676707
2017-03-18,1099.69,973.82,1114.07,957.66,-11.45,621302016,15798760668
2017-03-17,1180.16,1100.23,1180.16,1099.57,-6.77,706598976,17847435957
2017-03-16,1251.33,1187.81,1257.98,1152.44,-5.08,638568000,19265847025
2017-03-15,1240.16,1249.61,1251.61,1239.75,0.76,297804992,20265831337
2017-03-14,1232.16,1240.00,1244.81,1220.72,0.64,245306000,20107761880
2017-03-13,1221.78,1231.92,1237.37,1217.03,0.83,380276992,19974334865
2017-03-12,1176.62,1221.38,1226.98,1175.36,3.8,227176000,19801195767
2017-03-11,1116.32,1175.83,1193.83,1116.32,5.33,283320000,19060468862
2017-03-10,1189.36,1116.72,1270.47,1077.25,-6.11,563795968,18100188612
2017-03-09,1150.35,1188.49,1197.46,1141.23,3.32,212283008,19261188310
2017-03-08,1223.23,1150.00,1232.16,1148.08,-5.99,332603008,18635275050
2017-03-07,1273.21,1223.54,1275.55,1204.80,-3.9,291256000,19824773912
2017-03-06,1267.47,1272.83,1276.00,1264.60,0.42,153656992,20620991547
2017-03-05,1254.29,1267.12,1267.29,1238.06,1.02,134127000,20526235270
2017-03-04,1277.43,1255.15,1279.40,1230.51,-1.74,183270000,20329978338
2017-03-03,1250.71,1274.99,1280.31,1250.71,1.94,315739008,20649259919
2017-03-02,1224.68,1251.01,1262.13,1215.62,2.15,368275008,20258543188
2017-03-01,1180.04,1222.50,1222.50,1179.69,3.6,229056992,19794459608
2017-02-28,1180.72,1179.97,1193.25,1171.82,-0.06,184956000,19103684801
2017-02-27,1163.78,1179.97,1181.98,1163.38,1.39,131570000,19101427518
2017-02-26,1144.27,1165.20,1167.47,1130.20,1.83,116486000,18860247630
2017-02-25,1170.41,1143.84,1174.85,1124.59,-2.27,139960992,18511906560
2017-02-24,1172.71,1173.68,1200.39,1131.96,0.08,330759008,18992415818
2017-02-23,1117.27,1166.72,1176.62,1116.96,4.43,189454000,18877442096
2017-02-22,1114.80,1117.44,1125.39,1100.55,0.24,136100000,18077985665
2017-02-21,1079.28,1115.30,1117.25,1076.93,3.34,186868992,18041455273
2017-02-20,1048.69,1079.98,1080.49,1041.69,2.98,109478000,17468244508
2017-02-19,1054.76,1047.87,1056.81,1043.46,-0.65,77423296,16946913346
2017-02-18,1049.21,1054.42,1061.10,1046.96,0.5,99073504,17051064834
2017-02-17,1026.12,1046.21,1053.17,1025.64,1.96,136474000,16916338976
2017-02-16,1007.65,1027.44,1033.37,1007.65,1.96,122277000,16610905026
2017-02-15,1006.21,1007.48,1008.84,1001.58,0.13,89759400,16286329282
2017-02-14,991.73,1004.55,1011.51,986.47,1.29,137946000,16237219721
2017-02-13,998.89,990.64,1002.10,976.00,-0.83,100607000,16010322103
2017-02-12,1003.52,999.18,1004.76,996.92,-0.43,67530000,16146290349
2017-02-11,988.90,1004.45,1009.29,982.83,1.57,102261000,16229677099
2017-02-10,995.63,988.67,998.91,946.69,-0.7,190452000,15973053725
2017-02-09,1064.70,994.38,1088.99,953.34,-6.6,407220000,16063448932
2017-02-08,1062.32,1063.07,1078.97,1037.49,0.07,201855008,17170799127
2017-02-07,1040.14,1061.35,1061.93,1040.14,2.04,146007008,17141080574
2017-02-06,1028.40,1038.15,1044.64,1028.16,0.95,111762000,16764422010
2017-02-05,1043.52,1027.34,1043.63,1022.37,-1.55,114208000,16588240157
2017-02-04,1031.33,1042.90,1045.90,1015.16,1.12,155064000,16837411920
2017-02-03,1011.46,1029.91,1033.87,1008.79,1.82,201278000,16625849489
2017-02-02,990.00,1011.80,1013.52,983.22,2.2,145820992,16331615570
2017-02-01,970.94,989.02,989.11,970.74,1.86,150110000,15962015276
2017-01-31,920.96,970.40,972.02,920.96,5.37,164582000,15659186515
2017-01-30,920.15,920.38,923.05,919.47,0.02,78227296,14850351605
2017-01-29,922.07,919.50,923.42,919.15,-0.28,60851700,14834377926
2017-01-28,919.81,921.59,923.91,919.81,0.19,68979600,14866260449
2017-01-27,918.36,919.75,923.22,915.85,0.15,125594000,14834831700
2017-01-26,902.40,917.59,919.33,902.22,1.68,131958000,14797955301
2017-01-25,891.92,901.54,903.25,891.69,1.08,120831000,14537488261
2017-01-24,910.68,892.69,924.15,892.29,-1.98,111349000,14393026385
2017-01-23,925.50,921.01,928.27,916.74,-0.49,73588600,14848013909
2017-01-22,922.21,924.67,937.53,897.56,0.27,116573000,14905439337
2017-01-21,895.55,921.79,927.37,895.53,2.93,111158000,14856911163
2017-01-20,898.17,895.03,899.40,887.01,-0.35,86728400,14423545371
2017-01-19,888.34,899.07,904.61,884.34,1.21,105625000,14486616700
2017-01-18,909.37,886.62,917.50,858.30,-2.5,225676992,14284036613
2017-01-17,830.95,907.94,910.56,830.80,9.27,155095008,14625779851
2017-01-16,821.78,831.53,834.53,820.27,1.19,82755200,13393372620
2017-01-15,818.14,821.80,823.31,812.87,0.45,71013600,13234840657
2017-01-14,825.14,818.41,835.09,812.46,-0.82,93063296,13178601992
2017-01-13,803.74,823.98,829.00,780.00,2.52,168968000,13266554392
2017-01-12,775.18,804.83,826.25,755.76,3.82,222326000,12956730411
2017-01-11,908.11,777.76,919.45,762.77,-14.35,310928992,12519135996
2017-01-10,902.44,907.68,914.87,901.06,0.58,115808000,14608685049
2017-01-09,913.24,902.83,913.69,879.81,-1.14,141876992,14528815565
2017-01-08,908.17,911.20,942.72,887.25,0.33,158715008,14661966429
2017-01-07,903.49,908.59,908.59,823.56,0.56,279550016,14618030536
2017-01-06,1014.24,902.20,1046.81,883.94,-11.05,351876000,14513695758
2017-01-05,1156.73,1013.38,1191.10,910.42,-12.39,510199008,16300254795
2017-01-04,1044.40,1154.73,1159.42,1044.40,10.56,344945984,18571869009
2017-01-03,1021.60,1043.84,1044.08,1021.60,2.18,185168000,16786368910
2017-01-02,998.62,1021.75,1031.39,996.70,2.32,222184992,16429024775
2017-01-01,963.66,998.33,1003.08,958.70,3.6,147775008,16050407461
2016-12-31,960.63,963.74,963.74,947.24,0.32,99135104,15492554222
2016-12-30,972.53,961.24,972.53,934.83,-1.16,187474000,15450507055
2016-12-29,975.13,973.50,979.40,954.50,-0.17,199320000,15645617392
2016-12-28,934.83,975.92,975.92,934.83,4.4,236630000,15682769405
2016-12-27,908.35,933.20,940.05,904.26,2.74,167308000,14994286713
2016-12-26,896.91,907.61,913.18,896.90,1.19,123771000,14581389977
2016-12-25,899.65,896.18,899.65,862.42,-0.39,143664992,14396194094
2016-12-24,922.18,898.82,923.48,886.34,-2.53,137727008,14436754927
2016-12-23,864.89,921.98,925.12,864.68,6.6,275564000,14807189352
2016-12-22,834.18,864.54,875.78,834.15,3.64,200027008,13882988216
2016-12-21,800.64,834.28,834.28,799.41,4.2,155576000,13395445163
2016-12-20,792.25,800.88,801.34,791.50,1.09,99629296,12857473134
2016-12-19,790.69,792.71,793.61,790.32,0.26,74886400,12725090633
2016-12-18,791.01,790.53,794.74,788.03,-0.06,60524400,12688510068
2016-12-17,785.17,790.83,792.51,784.86,0.72,78989800,12691945028
2016-12-16,778.96,784.91,785.03,778.96,0.76,83608200,12595490539
2016-12-15,780.07,778.09,781.43,777.80,-0.25,81580096,12484761985
2016-12-14,780.01,781.48,782.03,776.84,0.19,75979000,12534369129
2016-12-13,780.65,780.56,788.46,777.96,-0.01,81645600,12521776922
2016-12-12,770.04,780.09,781.92,770.04,1.31,76571000,12512497969
2016-12-11,774.75,769.73,774.80,765.41,-0.65,57313400,12344888048
2016-12-10,773.02,774.65,777.09,772.91,0.21,53843100,12421967470
2016-12-09,769.94,772.79,774.53,769.65,0.37,68705296,12390863077
2016-12-08,768.08,770.81,774.70,765.95,0.36,80111904,12357837893
2016-12-07,764.21,768.13,771.54,759.75,0.51,96426096,12313376414
2016-12-06,758.72,764.22,765.62,758.72,0.72,116218000,12249086971
2016-12-05,773.39,758.70,773.47,751.71,-1.9,106363000,12159115875
2016-12-04,771.64,773.87,773.87,768.16,0.29,60557900,12400766376
2016-12-03,778.25,771.16,778.25,764.86,-0.91,69547296,12355811709
2016-12-02,757.54,777.94,781.30,757.54,2.69,127605000,12462935160
2016-12-01,746.05,756.77,758.28,746.05,1.44,80461904,12122431239
2016-11-30,736.28,745.69,747.93,736.27,1.28,84070800,11943536630
2016-11-29,736.33,735.60,737.47,734.56,-0.1,68511104,11780661280
2016-11-28,732.48,735.81,738.01,732.48,0.45,61888600,11782628755
2016-11-27,735.44,732.03,739.02,731.09,-0.46,52601800,11720648987
2016-11-26,741.51,735.38,742.21,729.63,-0.83,54962700,11772895899
2016-11-25,740.44,741.65,741.65,734.59,0.16,67807600,11871816579
2016-11-24,744.62,740.29,746.83,733.49,-0.58,85919296,11848658575
2016-11-23,751.74,744.59,752.25,738.92,-0.95,76543800,11916054235
2016-11-22,739.64,751.35,753.87,736.53,1.58,129906000,12022735372
2016-11-21,731.27,739.25,741.72,730.51,1.09,60802400,11827902946
2016-11-20,751.88,731.03,755.48,717.94,-2.77,154116000,11695081878
2016-11-19,751.83,751.62,756.24,744.47,-0.03,110608000,12023262925
2016-11-18,740.71,751.59,752.88,736.89,1.47,87363104,12021432968
2016-11-17,744.88,740.98,755.65,739.51,-0.52,108579000,11850398479
2016-11-16,711.17,744.20,747.61,709.04,4.64,141294000,11900441939
2016-11-15,705.79,711.62,715.72,705.26,0.83,72038496,11377924616
2016-11-14,702.00,705.02,706.28,699.81,0.43,62993000,11271073434
2016-11-13,705.20,702.03,705.26,687.32,-0.45,80318096,11215181107
2016-11-12,716.75,705.05,717.15,704.03,-1.63,64622500,11262273136
2016-11-11,715.55,716.41,718.32,714.41,0.12,63119700,11442241390
2016-11-10,722.84,715.53,723.02,711.21,-1.01,68807800,11426817526
2016-11-09,709.83,723.27,740.05,708.61,1.89,132429000,11548965779
2016-11-08,703.09,709.85,712.99,702.39,0.96,79660800,11333339468
2016-11-07,710.74,703.13,710.74,699.90,-1.07,65047100,11224670783
2016-11-06,703.81,711.52,714.26,699.56,1.1,59902200,11357385316
2016-11-05,703.53,703.42,707.51,697.74,-0.02,53752300,11226736982
2016-11-04,689.12,703.23,706.93,685.56,2.05,99907696,11222575748
2016-11-03,742.35,688.70,745.77,678.16,-7.23,172808000,10989660280
2016-11-02,730.07,740.83,740.83,722.35,1.47,84865200,11820110421
2016-11-01,701.34,729.79,736.45,701.34,4.06,130527000,11642863554
2016-10-31,702.64,700.97,709.29,691.68,-0.24,97064400,11181852070
2016-10-30,714.12,701.86,714.12,696.47,-1.72,100665000,11194834676
2016-10-29,690.29,714.48,720.40,690.05,3.5,134760992,11394596830
2016-10-28,688.00,689.65,690.44,684.16,0.24,81145504,10997420362
2016-10-27,678.21,688.31,688.59,678.04,1.49,96105296,10974828655
2016-10-26,657.68,678.30,679.73,657.68,3.14,88877104,10813913071
2016-10-25,654.00,657.59,664.42,653.70,0.55,90378800,10482565592
2016-10-24,657.16,653.76,657.25,652.59,-0.52,62218200,10420469172
2016-10-23,657.62,657.07,661.13,653.89,-0.08,54474600,10472100602
2016-10-22,633.14,657.29,658.20,632.85,3.81,78556496,10474463658
2016-10-21,630.83,632.83,634.09,630.69,0.32,55951000,10083501603
2016-10-20,630.66,630.86,631.92,628.26,0.03,56957300,10050854099
2016-10-19,638.13,630.52,638.87,628.01,-1.19,69381696,10044471117
2016-10-18,639.41,637.96,640.74,636.00,-0.23,65546700,10162029114
2016-10-17,641.82,639.19,642.33,638.66,-0.41,58063600,10180488274
2016-10-16,639.08,641.63,642.90,638.90,0.4,40298100,10218348388
2016-10-15,640.31,638.65,642.10,637.39,-0.26,39035400,10169814232
2016-10-14,637.01,640.38,641.28,637.01,0.53,58144600,10196303437
2016-10-13,636.03,636.79,638.83,635.03,0.12,61620700,10138078870
2016-10-12,640.87,636.19,641.34,635.97,-0.73,92370200,10127644784
2016-10-11,619.24,641.07,642.08,618.50,3.53,103590000,10204214839
2016-10-10,616.82,618.99,621.32,616.20,0.35,67481104,9851764897
2016-10-09,619.17,616.75,619.20,616.61,-0.39,39243400,9815156618
2016-10-08,617.34,619.11,619.85,617.34,0.29,42345900,9851461946
2016-10-07,612.61,617.12,617.91,611.82,0.74,64071400,9818599994
2016-10-06,612.47,613.02,613.82,611.47,0.09,56812100,9752315689
2016-10-05,610.22,612.51,613.81,609.62,0.38,68077504,9743018924
2016-10-04,612.05,610.20,612.05,609.48,-0.3,49801600,9705099355
2016-10-03,610.97,612.13,612.57,610.46,0.19,46798300,9734618878
2016-10-02,613.95,610.89,614.01,609.68,-0.5,39249800,9713776587
2016-10-01,609.93,613.98,615.24,609.93,0.66,56357000,9761887632
2016-09-30,605.72,609.73,609.73,604.14,0.66,56122400,9693198750
2016-09-29,605.02,605.69,606.82,604.85,0.11,55658600,9627902106
2016-09-28,606.24,604.73,606.59,604.61,-0.25,48722600,9611532319
2016-09-27,608.02,606.17,608.25,604.11,-0.3,49422400,9633311305
2016-09-26,600.81,608.04,608.14,600.35,1.2,59153800,9661922446
2016-09-25,602.75,600.83,603.38,599.71,-0.32,33977800,9546132575
2016-09-24,602.96,602.63,604.58,602.04,-0.05,35359500,9573385118
2016-09-23,596.20,602.84,603.21,595.79,1.11,51067000,9575631549
2016-09-22,597.28,596.30,598.49,596.21,-0.16,67085300,9470698215
2016-09-21,603.59,597.15,603.59,595.88,-1.07,82776200,9483211005
2016-09-20,609.25,608.31,609.53,607.94,-0.15,72710896,9659269452
2016-09-19,609.87,609.23,610.93,608.27,-0.1,54796400,9672709264
2016-09-18,606.28,609.87,610.16,605.86,0.59,48679400,9682008337
2016-09-17,607.22,605.98,607.86,605.19,-0.2,37140300,9619198525
2016-09-16,607.25,606.97,609.26,606.73,-0.05,64963400,9633710359
2016-09-15,610.59,607.16,611.09,607.16,-0.56,59464600,9635571708
2016-09-14,608.84,610.68,611.95,608.41,0.3,47877700,9690463177
2016-09-13,608.03,609.24,611.19,606.92,0.2,86920600,9666424848
2016-09-12,607.01,608.24,608.46,605.41,0.2,72812304,9649385919
2016-09-11,623.42,606.72,628.82,600.51,-2.68,73610800,9624021892
2016-09-10,622.93,623.51,625.09,622.40,0.09,45016800,9889124590
2016-09-09,626.35,622.86,626.83,620.26,-0.56,64550200,9877681032
2016-09-08,614.64,626.32,628.77,613.84,1.9,86713000,9931412644
2016-09-07,610.57,614.54,614.54,608.51,0.65,75032400,9743676240
2016-09-06,606.51,610.44,610.83,605.09,0.65,78529104,9677437248
2016-09-05,608.99,606.59,609.05,602.24,-0.39,82446800,9615468145
2016-09-04,598.59,608.63,611.84,596.85,1.68,97942896,9646846465
2016-09-03,575.55,598.21,599.50,574.06,3.94,159014000,9480380026
2016-09-02,572.41,575.54,575.64,570.81,0.55,79910800,9120159589
2016-09-01,575.55,572.30,576.31,571.81,-0.56,76923400,9067854884
2016-08-31,577.59,575.47,577.86,573.64,-0.37,75840896,9117106217
2016-08-30,574.11,577.50,578.36,574.11,0.59,70342400,9148340524
2016-08-29,574.07,574.11,576.28,573.47,0.01,110398000,9093420855
2016-08-28,569.83,573.91,574.04,569.74,0.72,86301600,9089312935
2016-08-27,579.45,569.95,579.84,568.63,-1.64,59698300,9025464112
2016-08-26,577.75,579.65,580.62,576.86,0.33,48856800,9178145243
2016-08-25,580.18,577.76,580.45,575.17,-0.42,136130000,9147297036
2016-08-24,583.41,580.18,583.59,579.85,-0.55,56328200,9184728961
2016-08-23,586.77,583.41,589.47,581.63,-0.57,85349200,9234845697
2016-08-22,581.31,586.75,588.45,580.59,0.94,72844000,9286647694
2016-08-21,581.94,581.31,584.16,580.22,-0.11,38299400,9199366517
2016-08-20,576.08,581.70,582.82,575.46,0.98,45301400,9204384754
2016-08-19,574.34,575.63,578.24,574.18,0.22,50631600,9107313927
2016-08-18,573.71,574.32,577.79,573.43,0.11,59896600,9085487925
2016-08-17,577.76,573.22,580.89,571.43,-0.79,54443000,9066995409
2016-08-16,567.24,577.44,581.74,566.72,1.8,58405200,9132941526
2016-08-15,570.49,567.24,573.58,563.24,-0.57,57262300,8970719083
2016-08-14,585.59,570.47,585.67,564.78,-2.58,60851100,9020848475
2016-08-13,587.36,585.59,589.77,584.98,-0.3,43563000,9258715472
2016-08-12,588.80,587.56,589.91,583.81,-0.21,69218000,9288722581
2016-08-11,592.12,589.12,597.54,589.12,-0.51,74514400,9312340020
2016-08-10,587.65,592.10,599.98,586.37,0.76,102905000,9358441335
2016-08-09,591.04,587.80,591.09,584.79,-0.55,92228096,9289374235
2016-08-08,592.74,591.05,592.99,588.05,-0.29,61194100,9339910963
2016-08-07,587.77,592.69,597.51,586.82,0.84,82398400,9364710627
2016-08-06,575.03,587.78,588.40,569.47,2.22,80797296,9286055404
2016-08-05,578.28,575.04,578.28,569.98,-0.56,66127900,9083715053
2016-08-04,566.33,578.29,579.50,565.78,2.11,125292000,9133817995
2016-08-03,548.66,566.35,573.36,541.55,3.22,207982000,8944279139
2016-08-02,606.40,547.47,612.85,531.33,-9.72,330932992,8644864335
2016-08-01,624.60,606.27,626.12,605.88,-2.93,121887000,9572348580
2016-07-31,655.10,624.68,655.28,624.36,-4.64,110818000,9861866433
2016-07-30,657.01,655.05,658.22,654.21,-0.3,38456100,10340045284
2016-07-29,655.11,656.99,657.80,654.79,0.29,60703500,10369809306
2016-07-28,654.49,655.03,657.59,654.49,0.08,86428400,10337749269
2016-07-27,651.63,654.35,657.46,648.45,0.42,147460992,10325917979
2016-07-26,654.23,651.78,656.22,645.88,-0.37,225135008,10284392843
2016-07-25,661.26,654.10,661.83,653.40,-1.08,78176496,10319876749
2016-07-24,655.41,661.28,663.11,652.79,0.9,118184000,10432244355
2016-07-23,650.73,655.56,656.37,648.52,0.74,69532200,10340881944
2016-07-22,664.92,650.62,666.58,646.72,-2.15,134169000,10261989674
2016-07-21,665.23,665.01,666.22,660.41,-0.03,60491800,10487976073
2016-07-20,672.81,665.68,672.93,663.36,-1.06,94636400,10497527596
2016-07-19,672.74,672.86,673.28,667.63,0.02,61203300,10609525767
2016-07-18,679.81,673.11,681.55,668.63,-0.99,69465000,10612299585
2016-07-17,661.99,679.46,682.36,661.99,2.64,74407904,10711263460
2016-07-16,663.78,660.77,666.46,659.33,-0.45,50330200,10415413843
2016-07-15,659.17,663.26,667.08,659.04,0.62,81673104,10453381650
2016-07-14,652.92,658.08,662.90,652.92,0.79,98511400,10370714378
2016-07-13,664.80,654.47,668.70,654.47,-1.55,131449000,10312716681
2016-07-12,648.28,664.55,675.26,646.78,2.51,138172992,10470577835
2016-07-11,648.48,647.66,659.63,644.98,-0.13,107910000,10203318330
2016-07-10,650.60,649.36,652.29,641.26,-0.19,102532000,10229001841
2016-07-09,666.38,650.96,666.38,633.40,-2.31,180536000,10252979330
2016-07-08,640.69,666.52,666.71,636.47,4.03,141970000,10496037616
2016-07-07,678.09,640.56,682.43,611.83,-5.53,258091008,10084880016
2016-07-06,670.42,677.33,681.90,670.42,1.03,134960992,10661460872
2016-07-05,683.21,670.63,683.49,665.07,-1.84,130476000,10553590036
2016-07-04,658.80,683.66,683.66,650.51,3.77,92008400,10756225162
2016-07-03,704.97,658.66,704.97,649.01,-6.57,129512000,10360455388
2016-07-02,676.73,703.70,703.70,676.40,3.99,112354000,11066171356
2016-07-01,672.52,676.30,686.15,669.59,0.56,134431008,10632674990
2016-06-30,640.59,673.34,675.40,636.61,5.11,138980000,10583527799
2016-06-29,644.12,639.89,644.68,628.28,-0.66,142456000,10055423427
2016-06-28,658.10,647.00,659.25,637.77,-1.69,138384992,10164806261
2016-06-27,629.35,655.28,655.28,620.52,4.12,122134000,10292371661
2016-06-26,665.93,629.37,665.98,616.93,-5.49,109225000,9883123077
2016-06-25,665.28,665.12,691.73,646.56,-0.02,126656000,10442165051
2016-06-24,625.58,665.30,681.73,625.27,6.35,224316992,10442233719
2016-06-23,597.44,623.98,629.33,558.14,4.44,253462000,9791649877
